trial_id,value,state,p_min_change_pct,p_entry_hhmm_min,p_entry_hhmm_max,a_fold1_test_calmar,a_fold1_test_trades,a_fold1_test_win_rate,a_fold1_monthly_trades,a_fold1_all_pass,a_fold2_test_return,a_fold2_test_mdd,a_fold2_overfit,a_fold2_gates_passed,a_fold3_test_calmar,a_fold3_test_trades,a_fold3_test_win_rate,a_fold3_monthly_trades,a_fold3_all_pass,a_avg_overfit,a_agg_trades,a_worst_mdd,a_valid,a_fold1_test_return,a_fold1_test_mdd,a_fold1_overfit,a_fold1_gates_passed,a_fold2_test_calmar,a_fold2_test_trades,a_fold2_test_win_rate,a_fold2_monthly_trades,a_fold2_all_pass,a_fold3_test_return,a_fold3_test_mdd,a_fold3_overfit,a_fold3_gates_passed,a_avg_calmar,a_avg_monthly_trades,a_agg_win_rate,a_agg_gates_passed,a_failed_aggregate_gates
309,-1000000.0,TrialState.COMPLETE,5.5,1430,1500,24.09761231065257,112,0.4107142857142857,56.0,True,-0.06949033669140359,-0.07624761663166248,-9.737169047614664,3,10.037392714053432,157,0.40764331210191085,78.5,True,-0.02018592372195105,356,-0.10242572952687401,False,0.11233451829813101,-0.03485558918864961,,5,-4.691100739811179,87,0.2988505747126437,43.5,False,0.1187779828014861,-0.10242572952687401,9.696797200170762,5,9.814634761631607,59.333333333333336,0.38202247191011235,4,['overfit']
310,-1000000.0,TrialState.COMPLETE,5.5,1430,1500,24.09761231065257,112,0.4107142857142857,56.0,True,-0.06949033669140359,-0.07624761663166248,-9.737169047614664,3,10.037392714053432,157,0.40764331210191085,78.5,True,-0.02018592372195105,356,-0.10242572952687401,False,0.11233451829813101,-0.03485558918864961,,5,-4.691100739811179,87,0.2988505747126437,43.5,False,0.1187779828014861,-0.10242572952687401,9.696797200170762,5,9.814634761631607,59.333333333333336,0.38202247191011235,4,['overfit']
311,-1000000.0,TrialState.COMPLETE,5.5,1430,1500,24.09761231065257,112,0.4107142857142857,56.0,True,-0.06949033669140359,-0.07624761663166248,-9.737169047614664,3,10.037392714053432,157,0.40764331210191085,78.5,True,-0.02018592372195105,356,-0.10242572952687401,False,0.11233451829813101,-0.03485558918864961,,5,-4.691100739811179,87,0.2988505747126437,43.5,False,0.1187779828014861,-0.10242572952687401,9.696797200170762,5,9.814634761631607,59.333333333333336,0.38202247191011235,4,['overfit']
312,-1000000.0,TrialState.COMPLETE,5.5,1430,1500,24.09761231065257,112,0.4107142857142857,56.0,True,-0.06949033669140359,-0.07624761663166248,-9.737169047614664,3,10.037392714053432,157,0.40764331210191085,78.5,True,-0.02018592372195105,356,-0.10242572952687401,False,0.11233451829813101,-0.03485558918864961,,5,-4.691100739811179,87,0.2988505747126437,43.5,False,0.1187779828014861,-0.10242572952687401,9.696797200170762,5,9.814634761631607,59.333333333333336,0.38202247191011235,4,['overfit']
313,26.531255015160088,TrialState.COMPLETE,6.0,1430,1500,31.30865504694295,96,0.4270833333333333,48.0,True,-0.10259837206924127,-0.10719368070319912,-1.814501419185337,3,52.81809778257791,127,0.4251968503937008,63.5,True,67.19102119282307,291,-0.10719368070319912,True,0.1365728052847064,-0.03454993939318202,,5,-4.532987784040585,68,0.23529411764705882,34.0,False,0.22227749689324972,-0.048115289689929605,136.1965438048315,5,26.531255015160088,48.5,0.38144329896907214,5,
314,26.531255015160088,TrialState.COMPLETE,6.0,1430,1500,31.30865504694295,96,0.4270833333333333,48.0,True,-0.10259837206924127,-0.10719368070319912,-1.814501419185337,3,52.81809778257791,127,0.4251968503937008,63.5,True,67.19102119282307,291,-0.10719368070319912,True,0.1365728052847064,-0.03454993939318202,,5,-4.532987784040585,68,0.23529411764705882,34.0,False,0.22227749689324972,-0.048115289689929605,136.1965438048315,5,26.531255015160088,48.5,0.38144329896907214,5,
315,26.531255015160088,TrialState.COMPLETE,6.0,1430,1500,31.30865504694295,96,0.4270833333333333,48.0,True,-0.10259837206924127,-0.10719368070319912,-1.814501419185337,3,52.81809778257791,127,0.4251968503937008,63.5,True,67.19102119282307,291,-0.10719368070319912,True,0.1365728052847064,-0.03454993939318202,,5,-4.532987784040585,68,0.23529411764705882,34.0,False,0.22227749689324972,-0.048115289689929605,136.1965438048315,5,26.531255015160088,48.5,0.38144329896907214,5,
316,26.531255015160088,TrialState.COMPLETE,6.0,1430,1500,31.30865504694295,96,0.4270833333333333,48.0,True,-0.10259837206924127,-0.10719368070319912,-1.814501419185337,3,52.81809778257791,127,0.4251968503937008,63.5,True,67.19102119282307,291,-0.10719368070319912,True,0.1365728052847064,-0.03454993939318202,,5,-4.532987784040585,68,0.23529411764705882,34.0,False,0.22227749689324972,-0.048115289689929605,136.1965438048315,5,26.531255015160088,48.5,0.38144329896907214,5,
317,26.531255015160088,TrialState.COMPLETE,6.0,1430,1500,31.30865504694295,96,0.4270833333333333,48.0,True,-0.10259837206924127,-0.10719368070319912,-1.814501419185337,3,52.81809778257791,127,0.4251968503937008,63.5,True,67.19102119282307,291,-0.10719368070319912,True,0.1365728052847064,-0.03454993939318202,,5,-4.532987784040585,68,0.23529411764705882,34.0,False,0.22227749689324972,-0.048115289689929605,136.1965438048315,5,26.531255015160088,48.5,0.38144329896907214,5,
318,26.531255015160088,TrialState.COMPLETE,6.0,1430,1500,31.30865504694295,96,0.4270833333333333,48.0,True,-0.10259837206924127,-0.10719368070319912,-1.814501419185337,3,52.81809778257791,127,0.4251968503937008,63.5,True,67.19102119282307,291,-0.10719368070319912,True,0.1365728052847064,-0.03454993939318202,,5,-4.532987784040585,68,0.23529411764705882,34.0,False,0.22227749689324972,-0.048115289689929605,136.1965438048315,5,26.531255015160088,48.5,0.38144329896907214,5,
319,-1000000.0,TrialState.COMPLETE,3.5,1430,1500,15.781433018406037,197,0.40609137055837563,98.5,True,-0.18868427662972997,-0.19078972595022783,,3,12.36323072328462,273,0.4468864468864469,136.5,True,,652,-0.19078972595022783,False,0.11136702412252775,-0.052643485502168914,,5,-3.791615801370681,182,0.3076923076923077,91.0,False,0.14232860153141536,-0.10616238030948,,5,8.117682646773325,108.66666666666667,0.39570552147239263,4,['mdd']
320,26.531255015160088,TrialState.COMPLETE,6.0,1430,1500,31.30865504694295,96,0.4270833333333333,48.0,True,-0.10259837206924127,-0.10719368070319912,-1.814501419185337,3,52.81809778257791,127,0.4251968503937008,63.5,True,67.19102119282307,291,-0.10719368070319912,True,0.1365728052847064,-0.03454993939318202,,5,-4.532987784040585,68,0.23529411764705882,34.0,False,0.22227749689324972,-0.048115289689929605,136.1965438048315,5,26.531255015160088,48.5,0.38144329896907214,5,
321,26.531255015160088,TrialState.COMPLETE,6.0,1430,1500,31.30865504694295,96,0.4270833333333333,48.0,True,-0.10259837206924127,-0.10719368070319912,-1.814501419185337,3,52.81809778257791,127,0.4251968503937008,63.5,True,67.19102119282307,291,-0.10719368070319912,True,0.1365728052847064,-0.03454993939318202,,5,-4.532987784040585,68,0.23529411764705882,34.0,False,0.22227749689324972,-0.048115289689929605,136.1965438048315,5,26.531255015160088,48.5,0.38144329896907214,5,
322,26.531255015160088,TrialState.COMPLETE,6.0,1430,1500,31.30865504694295,96,0.4270833333333333,48.0,True,-0.10259837206924127,-0.10719368070319912,-1.814501419185337,3,52.81809778257791,127,0.4251968503937008,63.5,True,67.19102119282307,291,-0.10719368070319912,True,0.1365728052847064,-0.03454993939318202,,5,-4.532987784040585,68,0.23529411764705882,34.0,False,0.22227749689324972,-0.048115289689929605,136.1965438048315,5,26.531255015160088,48.5,0.38144329896907214,5,
323,26.531255015160088,TrialState.COMPLETE,6.0,1430,1500,31.30865504694295,96,0.4270833333333333,48.0,True,-0.10259837206924127,-0.10719368070319912,-1.814501419185337,3,52.81809778257791,127,0.4251968503937008,63.5,True,67.19102119282307,291,-0.10719368070319912,True,0.1365728052847064,-0.03454993939318202,,5,-4.532987784040585,68,0.23529411764705882,34.0,False,0.22227749689324972,-0.048115289689929605,136.1965438048315,5,26.531255015160088,48.5,0.38144329896907214,5,
324,-1000000.0,TrialState.COMPLETE,6.0,1440,1500,30.93269173378056,85,0.4,42.5,True,-0.09759073833209408,-0.0975907383320941,-7.94885119354837,3,43.21760724526881,117,0.41025641025641024,58.5,True,-7.94885119354837,259,-0.0975907383320941,False,0.1452320690131026,-0.03795978226789353,,5,-4.795746392676886,57,0.2631578947368421,28.5,False,0.1694901623337397,-0.038907840144257674,,5,23.11818419545749,43.166666666666664,0.3745173745173745,4,['overfit']
325,-1000000.0,TrialState.COMPLETE,6.0,1440,1500,30.93269173378056,85,0.4,42.5,True,-0.09759073833209408,-0.0975907383320941,-7.94885119354837,3,43.21760724526881,117,0.41025641025641024,58.5,True,-7.94885119354837,259,-0.0975907383320941,False,0.1452320690131026,-0.03795978226789353,,5,-4.795746392676886,57,0.2631578947368421,28.5,False,0.1694901623337397,-0.038907840144257674,,5,23.11818419545749,43.166666666666664,0.3745173745173745,4,['overfit']
326,-1000000.0,TrialState.COMPLETE,6.0,1440,1500,30.93269173378056,85,0.4,42.5,True,-0.09759073833209408,-0.0975907383320941,-7.94885119354837,3,43.21760724526881,117,0.41025641025641024,58.5,True,-7.94885119354837,259,-0.0975907383320941,False,0.1452320690131026,-0.03795978226789353,,5,-4.795746392676886,57,0.2631578947368421,28.5,False,0.1694901623337397,-0.038907840144257674,,5,23.11818419545749,43.166666666666664,0.3745173745173745,4,['overfit']
327,26.531255015160088,TrialState.COMPLETE,6.0,1430,1500,31.30865504694295,96,0.4270833333333333,48.0,True,-0.10259837206924127,-0.10719368070319912,-1.814501419185337,3,52.81809778257791,127,0.4251968503937008,63.5,True,67.19102119282307,291,-0.10719368070319912,True,0.1365728052847064,-0.03454993939318202,,5,-4.532987784040585,68,0.23529411764705882,34.0,False,0.22227749689324972,-0.048115289689929605,136.1965438048315,5,26.531255015160088,48.5,0.38144329896907214,5,
328,-1000000.0,TrialState.COMPLETE,3.5,1440,1500,20.834456703452997,180,0.4,90.0,True,-0.19925279426074505,-0.19925279426074505,,3,10.00806055067373,257,0.4280155642023346,128.5,True,,604,-0.19925279426074505,False,0.14769876171190477,-0.05765236759102604,,5,-3.738055676028844,167,0.31137724550898205,83.5,False,0.12111223213722955,-0.1054043671136695,,5,9.034820526032627,100.66666666666667,0.38741721854304634,4,['mdd']
329,26.531255015160088,TrialState.COMPLETE,6.0,1430,1500,31.30865504694295,96,0.4270833333333333,48.0,True,-0.10259837206924127,-0.10719368070319912,-1.814501419185337,3,52.81809778257791,127,0.4251968503937008,63.5,True,67.19102119282307,291,-0.10719368070319912,True,0.1365728052847064,-0.03454993939318202,,5,-4.532987784040585,68,0.23529411764705882,34.0,False,0.22227749689324972,-0.048115289689929605,136.1965438048315,5,26.531255015160088,48.5,0.38144329896907214,5,
330,26.531255015160088,TrialState.COMPLETE,6.0,1430,1500,31.30865504694295,96,0.4270833333333333,48.0,True,-0.10259837206924127,-0.10719368070319912,-1.814501419185337,3,52.81809778257791,127,0.4251968503937008,63.5,True,67.19102119282307,291,-0.10719368070319912,True,0.1365728052847064,-0.03454993939318202,,5,-4.532987784040585,68,0.23529411764705882,34.0,False,0.22227749689324972,-0.048115289689929605,136.1965438048315,5,26.531255015160088,48.5,0.38144329896907214,5,
331,26.531255015160088,TrialState.COMPLETE,6.0,1430,1500,31.30865504694295,96,0.4270833333333333,48.0,True,-0.10259837206924127,-0.10719368070319912,-1.814501419185337,3,52.81809778257791,127,0.4251968503937008,63.5,True,67.19102119282307,291,-0.10719368070319912,True,0.1365728052847064,-0.03454993939318202,,5,-4.532987784040585,68,0.23529411764705882,34.0,False,0.22227749689324972,-0.048115289689929605,136.1965438048315,5,26.531255015160088,48.5,0.38144329896907214,5,
332,26.531255015160088,TrialState.COMPLETE,6.0,1430,1500,31.30865504694295,96,0.4270833333333333,48.0,True,-0.10259837206924127,-0.10719368070319912,-1.814501419185337,3,52.81809778257791,127,0.4251968503937008,63.5,True,67.19102119282307,291,-0.10719368070319912,True,0.1365728052847064,-0.03454993939318202,,5,-4.532987784040585,68,0.23529411764705882,34.0,False,0.22227749689324972,-0.048115289689929605,136.1965438048315,5,26.531255015160088,48.5,0.38144329896907214,5,
333,26.531255015160088,TrialState.COMPLETE,6.0,1430,1500,31.30865504694295,96,0.4270833333333333,48.0,True,-0.10259837206924127,-0.10719368070319912,-1.814501419185337,3,52.81809778257791,127,0.4251968503937008,63.5,True,67.19102119282307,291,-0.10719368070319912,True,0.1365728052847064,-0.03454993939318202,,5,-4.532987784040585,68,0.23529411764705882,34.0,False,0.22227749689324972,-0.048115289689929605,136.1965438048315,5,26.531255015160088,48.5,0.38144329896907214,5,
334,26.531255015160088,TrialState.COMPLETE,6.0,1430,1500,31.30865504694295,96,0.4270833333333333,48.0,True,-0.10259837206924127,-0.10719368070319912,-1.814501419185337,3,52.81809778257791,127,0.4251968503937008,63.5,True,67.19102119282307,291,-0.10719368070319912,True,0.1365728052847064,-0.03454993939318202,,5,-4.532987784040585,68,0.23529411764705882,34.0,False,0.22227749689324972,-0.048115289689929605,136.1965438048315,5,26.531255015160088,48.5,0.38144329896907214,5,
335,26.531255015160088,TrialState.COMPLETE,6.0,1430,1500,31.30865504694295,96,0.4270833333333333,48.0,True,-0.10259837206924127,-0.10719368070319912,-1.814501419185337,3,52.81809778257791,127,0.4251968503937008,63.5,True,67.19102119282307,291,-0.10719368070319912,True,0.1365728052847064,-0.03454993939318202,,5,-4.532987784040585,68,0.23529411764705882,34.0,False,0.22227749689324972,-0.048115289689929605,136.1965438048315,5,26.531255015160088,48.5,0.38144329896907214,5,
336,26.531255015160088,TrialState.COMPLETE,6.0,1430,1500,31.30865504694295,96,0.4270833333333333,48.0,True,-0.10259837206924127,-0.10719368070319912,-1.814501419185337,3,52.81809778257791,127,0.4251968503937008,63.5,True,67.19102119282307,291,-0.10719368070319912,True,0.1365728052847064,-0.03454993939318202,,5,-4.532987784040585,68,0.23529411764705882,34.0,False,0.22227749689324972,-0.048115289689929605,136.1965438048315,5,26.531255015160088,48.5,0.38144329896907214,5,
337,26.531255015160088,TrialState.COMPLETE,6.0,1430,1500,31.30865504694295,96,0.4270833333333333,48.0,True,-0.10259837206924127,-0.10719368070319912,-1.814501419185337,3,52.81809778257791,127,0.4251968503937008,63.5,True,67.19102119282307,291,-0.10719368070319912,True,0.1365728052847064,-0.03454993939318202,,5,-4.532987784040585,68,0.23529411764705882,34.0,False,0.22227749689324972,-0.048115289689929605,136.1965438048315,5,26.531255015160088,48.5,0.38144329896907214,5,
338,26.531255015160088,TrialState.COMPLETE,6.0,1430,1500,31.30865504694295,96,0.4270833333333333,48.0,True,-0.10259837206924127,-0.10719368070319912,-1.814501419185337,3,52.81809778257791,127,0.4251968503937008,63.5,True,67.19102119282307,291,-0.10719368070319912,True,0.1365728052847064,-0.03454993939318202,,5,-4.532987784040585,68,0.23529411764705882,34.0,False,0.22227749689324972,-0.048115289689929605,136.1965438048315,5,26.531255015160088,48.5,0.38144329896907214,5,
339,26.531255015160088,TrialState.COMPLETE,6.0,1430,1500,31.30865504694295,96,0.4270833333333333,48.0,True,-0.10259837206924127,-0.10719368070319912,-1.814501419185337,3,52.81809778257791,127,0.4251968503937008,63.5,True,67.19102119282307,291,-0.10719368070319912,True,0.1365728052847064,-0.03454993939318202,,5,-4.532987784040585,68,0.23529411764705882,34.0,False,0.22227749689324972,-0.048115289689929605,136.1965438048315,5,26.531255015160088,48.5,0.38144329896907214,5,
340,14.822642437831448,TrialState.COMPLETE,6.0,1430,1510,26.424716301912756,99,0.42424242424242425,49.5,True,-0.10562075160440965,-0.11064957082259676,-1.5778732363657246,3,22.529968292762714,136,0.4264705882352941,68.0,True,66.5927161833728,308,-0.11064957082259676,True,0.12943956687448344,-0.03814559718195947,,5,-4.48675728118113,73,0.2602739726027397,36.5,False,0.18448696295557876,-0.08458215381574234,134.76330560311132,5,14.822642437831448,51.333333333333336,0.38636363636363635,5,
341,26.531255015160088,TrialState.COMPLETE,6.0,1430,1500,31.30865504694295,96,0.4270833333333333,48.0,True,-0.10259837206924127,-0.10719368070319912,-1.814501419185337,3,52.81809778257791,127,0.4251968503937008,63.5,True,67.19102119282307,291,-0.10719368070319912,True,0.1365728052847064,-0.03454993939318202,,5,-4.532987784040585,68,0.23529411764705882,34.0,False,0.22227749689324972,-0.048115289689929605,136.1965438048315,5,26.531255015160088,48.5,0.38144329896907214,5,
342,26.531255015160088,TrialState.COMPLETE,6.0,1430,1500,31.30865504694295,96,0.4270833333333333,48.0,True,-0.10259837206924127,-0.10719368070319912,-1.814501419185337,3,52.81809778257791,127,0.4251968503937008,63.5,True,67.19102119282307,291,-0.10719368070319912,True,0.1365728052847064,-0.03454993939318202,,5,-4.532987784040585,68,0.23529411764705882,34.0,False,0.22227749689324972,-0.048115289689929605,136.1965438048315,5,26.531255015160088,48.5,0.38144329896907214,5,
343,26.531255015160088,TrialState.COMPLETE,6.0,1430,1500,31.30865504694295,96,0.4270833333333333,48.0,True,-0.10259837206924127,-0.10719368070319912,-1.814501419185337,3,52.81809778257791,127,0.4251968503937008,63.5,True,67.19102119282307,291,-0.10719368070319912,True,0.1365728052847064,-0.03454993939318202,,5,-4.532987784040585,68,0.23529411764705882,34.0,False,0.22227749689324972,-0.048115289689929605,136.1965438048315,5,26.531255015160088,48.5,0.38144329896907214,5,
344,9.57137074480985,TrialState.COMPLETE,5.0,1430,1500,20.352336434446713,119,0.4117647058823529,59.5,True,-0.13745128369581516,-0.14240327067565717,,4,12.554100220233298,183,0.4262295081967213,91.5,True,,413,-0.14240327067565717,True,0.09451839318905497,-0.033284510862698784,,5,-4.192324420250463,111,0.2882882882882883,55.5,False,0.12882948968130847,-0.0912569205420895,,5,9.57137074480985,68.83333333333333,0.38498789346246975,5,
345,9.57137074480985,TrialState.COMPLETE,5.0,1430,1500,20.352336434446713,119,0.4117647058823529,59.5,True,-0.13745128369581516,-0.14240327067565717,,4,12.554100220233298,183,0.4262295081967213,91.5,True,,413,-0.14240327067565717,True,0.09451839318905497,-0.033284510862698784,,5,-4.192324420250463,111,0.2882882882882883,55.5,False,0.12882948968130847,-0.0912569205420895,,5,9.57137074480985,68.83333333333333,0.38498789346246975,5,
346,9.57137074480985,TrialState.COMPLETE,5.0,1430,1500,20.352336434446713,119,0.4117647058823529,59.5,True,-0.13745128369581516,-0.14240327067565717,,4,12.554100220233298,183,0.4262295081967213,91.5,True,,413,-0.14240327067565717,True,0.09451839318905497,-0.033284510862698784,,5,-4.192324420250463,111,0.2882882882882883,55.5,False,0.12882948968130847,-0.0912569205420895,,5,9.57137074480985,68.83333333333333,0.38498789346246975,5,
347,26.531255015160088,TrialState.COMPLETE,6.0,1430,1500,31.30865504694295,96,0.4270833333333333,48.0,True,-0.10259837206924127,-0.10719368070319912,-1.814501419185337,3,52.81809778257791,127,0.4251968503937008,63.5,True,67.19102119282307,291,-0.10719368070319912,True,0.1365728052847064,-0.03454993939318202,,5,-4.532987784040585,68,0.23529411764705882,34.0,False,0.22227749689324972,-0.048115289689929605,136.1965438048315,5,26.531255015160088,48.5,0.38144329896907214,5,
