strategy,trial_id,p_lookback_days,p_buffer_pct,p_entry_hhmm_min,train_calmar,train_sharpe,train_mdd,train_profit_factor,train_win_rate,train_total_trades,train_total_return,test_calmar,test_sharpe,test_mdd,test_profit_factor,test_win_rate,test_total_trades,test_total_return,overfit_ratio,monthly_trades,gates_passed,gate_calmar_ok,pass_stage1,error,pass_stage1_v1,gates_passed_v2,pass_stage1_v2
breakout_52w,80,90,0.7000000000000001,1490,14.553800207710747,0.149702579388074,-0.0849865946522506,2.0708853820035915,0.5870967741935483,155,0.5004053726320277,5.413905342224178,0.0540210465886139,-0.0402988013745687,1.3436514453701331,0.4285714285714285,21,0.03020681046325,0.3719925562366753,10.5,3,True,False,,True,3,False
breakout_52w,81,90,0.1,1440,5.945695511349172,0.1111529306997872,-0.1370178040857313,1.5844334669822635,0.5392670157068062,191,0.3502846771994607,36.823594217385946,0.1555469352762779,-0.0350529605741475,2.406052940123116,0.3571428571428571,28,0.1331387569583415,6.193319881096651,14.0,4,True,False,,True,4,False
breakout_52w,82,210,0.6000000000000001,1480,12.812310472776405,0.1374564340260193,-0.0850479107631901,1.9207502040790227,0.5686274509803921,153,0.4497996183243984,4.808330716845767,0.048994919309019,-0.0402988013745687,1.3000066663800884,0.4090909090909091,22,0.0270678747259376,0.3752899000584248,11.0,3,True,False,,True,3,False
breakout_52w,83,150,0.6000000000000001,1500,12.693426151837018,0.1364401586236545,-0.0851271431352715,1.914439329028648,0.5741935483870968,155,0.446612546410563,4.808330716845767,0.048994919309019,-0.0402988013745687,1.3000066663800884,0.4090909090909091,22,0.0270678747259376,0.3788047970129716,11.0,3,True,False,,True,3,False
breakout_52w,84,240,0.0,1440,5.900027988726428,0.1006806380020974,-0.1202033802200246,1.5310390276925243,0.5355191256830601,183,0.3101488709324431,37.50192911277201,0.156265454068164,-0.0346018887058687,2.4177921143801355,0.3571428571428571,28,0.1336499160055615,6.356229018646932,14.0,4,True,False,,True,4,False
breakout_52w,85,60,0.6000000000000001,1480,12.95549619219278,0.1334055962420706,-0.0849640856763156,1.9103342570700037,0.5679012345679012,162,0.4536727394468915,3.766039162904676,0.0460156978492674,-0.0506792423826612,1.271768739821188,0.391304347826087,23,0.0266899568230711,0.2906904611784889,11.5,3,True,False,,True,3,False
breakout_52w,86,240,0.1,1460,8.951890565473537,0.1202667561420278,-0.1022549086344384,1.7473504852374984,0.5481927710843374,166,0.3875445430251139,25.76723732521445,0.1296466058883255,-0.0402988013745687,2.154809109869041,0.44,25,0.1133674463976175,2.8784129047104154,12.5,4,True,False,,True,4,False
breakout_52w,87,90,0.3,1500,17.68643651317006,0.1509256891473077,-0.070902202203929,2.032651486538511,0.5764705882352941,170,0.5061848511849028,26.26849989572093,0.1313645417884072,-0.0402988013745687,2.172100359674094,0.4583333333333333,24,0.1150242530062177,1.4852341723082718,12.0,4,True,False,,True,4,False
breakout_52w,88,90,0.6000000000000001,1450,16.814818249007114,0.1656502389662691,-0.0942843513679089,2.159836646433403,0.5757575757575758,165,0.6139820696075056,28.19055620305997,0.1309363551238626,-0.0360027092616125,2.1990340700257374,0.3478260869565217,23,0.1114263235181654,1.6765305331043092,11.5,3,True,False,,True,3,False
breakout_52w,89,120,0.7000000000000001,1460,14.445481078690865,0.1489729299650523,-0.0849865946522506,2.0649202112411573,0.5844155844155844,154,0.4972902936732617,5.413905342224178,0.0540210465886139,-0.0402988013745687,1.3436514453701331,0.4285714285714285,21,0.03020681046325,0.3747819344148016,10.5,3,True,False,,True,3,False
breakout_52w,90,240,0.1,1500,8.951890565473537,0.1202667561420278,-0.1022549086344384,1.7473504852374984,0.5481927710843374,166,0.3875445430251139,25.76723732521445,0.1296466058883255,-0.0402988013745687,2.154809109869041,0.44,25,0.1133674463976175,2.8784129047104154,12.5,4,True,False,,True,4,False
breakout_52w,91,240,0.8,1440,11.893549531458516,0.1400946406443672,-0.0933402211529803,1.9299348562132683,0.5870967741935483,155,0.4569453552070326,38.33110686296157,0.1542482770696543,-0.0343357985955901,2.5325692458713385,0.375,24,0.1350210358229688,3.2228483819380878,12.0,4,True,False,,True,4,False
breakout_52w,92,60,1.0,1430,8.705457673027986,0.1285733113017614,-0.1177381196730474,1.7449845409104965,0.5580110497237569,181,0.4270021206925338,26.50001963687745,0.1383349605972414,-0.0447434159613412,2.222922258978817,0.375,24,0.1251440843625351,3.0440696666623444,12.0,4,True,False,,True,4,False
breakout_52w,93,60,0.3,1450,13.13233049788098,0.1428744076036628,-0.099419055934777,1.900140070758676,0.5513513513513514,185,0.5234632098417102,25.30317193719854,0.1401073754578705,-0.0467005177834549,2.247518059455295,0.3846153846153846,26,0.1248309980632116,1.926784582620841,13.0,4,True,False,,True,4,False
breakout_52w,94,150,0.7000000000000001,1500,13.693925894927716,0.1437926339676399,-0.0849865946522506,2.01937905549356,0.5816993464052288,153,0.4754985870534196,5.413905342224178,0.0540210465886139,-0.0402988013745687,1.3436514453701331,0.4285714285714285,21,0.03020681046325,0.3953508572899105,10.5,3,True,False,,True,3,False
breakout_52w,95,90,0.6000000000000001,1430,8.195430194577483,0.1369672775831585,-0.1166342553152487,1.6919219068099045,0.5502645502645502,189,0.402251355411924,39.40892501603747,0.1544416520928204,-0.0329285013333839,2.3104193243446147,0.3846153846153846,26,0.1336528371668426,4.808646291943581,13.0,4,True,False,,True,4,False
breakout_52w,96,90,0.6000000000000001,1430,8.195430194577483,0.1369672775831585,-0.1166342553152487,1.6919219068099045,0.5502645502645502,189,0.402251355411924,39.40892501603747,0.1544416520928204,-0.0329285013333839,2.3104193243446147,0.3846153846153846,26,0.1336528371668426,4.808646291943581,13.0,4,True,False,,True,4,False
breakout_52w,97,150,0.4,1500,16.649781029876486,0.1435519314034369,-0.0707557301420109,1.9664869307859567,0.5828220858895705,163,0.4803936432907767,6.665352391133272,0.0643764958831269,-0.0402988013745687,1.4127836405716347,0.4347826086956521,23,0.0365279197398062,0.4003267297733776,11.5,3,True,False,,True,3,False
breakout_52w,98,120,0.6000000000000001,1500,13.503419326715376,0.1429977178621148,-0.0851271431352715,1.9688205364144624,0.5769230769230769,156,0.4705787592248056,4.808330716845767,0.048994919309019,-0.0402988013745687,1.3000066663800884,0.4090909090909091,22,0.0270678747259376,0.3560824558956627,11.0,3,True,False,,True,3,False
breakout_52w,99,90,0.3,1470,17.68643651317006,0.1509256891473077,-0.070902202203929,2.032651486538511,0.5764705882352941,170,0.5061848511849028,26.26849989572093,0.1313645417884072,-0.0402988013745687,2.172100359674094,0.4583333333333333,24,0.1150242530062177,1.4852341723082718,12.0,4,True,False,,True,4,False
breakout_52w,100,90,0.0,1430,5.865143155094273,0.1129184838302202,-0.1418173488338808,1.5606171773151505,0.5263157894736842,209,0.3566870868965199,38.94572642110069,0.1548626031243199,-0.0335554472815662,2.324733397773387,0.3571428571428571,28,0.1343335208167848,6.640200484667403,14.0,4,True,False,,True,4,False
breakout_52w,101,210,0.5,1430,7.294418773901429,0.1250839306520125,-0.1142382178632182,1.6059139739658177,0.5340314136125655,191,0.3572551993617656,39.40892501603747,0.1544416520928204,-0.0329285013333839,2.3104193243446147,0.3846153846153846,26,0.1336528371668426,5.4026134552403215,13.0,4,True,False,,True,4,False
breakout_52w,102,60,0.9,1500,13.256048458786012,0.1366280278485797,-0.0862721881528856,1.989953561275045,0.5526315789473685,152,0.4685503019216042,1.6147777996654762,0.0237987774023402,-0.0506792423826612,1.1244851002343028,0.3636363636363636,22,0.0119319527742398,0.1218144158635157,11.0,3,False,False,,False,3,False
breakout_52w,103,180,0.8,1450,15.130269676919095,0.1570844774199711,-0.094570453055434,2.095931431208525,0.5723270440251572,159,0.564632146776614,27.702579757733364,0.1301483631069434,-0.0363635650995162,2.185245583785736,0.3478260869565217,23,0.1107955148815884,1.8309376071460943,11.5,3,True,False,,True,3,False
breakout_52w,104,60,0.8,1440,12.928739658718968,0.1456395498486055,-0.0949833172976775,1.9675877474239083,0.5798816568047337,169,0.4974062499495697,25.227839334083196,0.1368129280519827,-0.04551474271224,2.242696632762647,0.36,25,0.1222146538905135,1.9512991985316896,12.5,4,True,False,,True,4,False
breakout_52w,105,240,0.2,1440,6.644547367476478,0.1064060915463552,-0.1146867937535173,1.577728924938647,0.5388888888888889,180,0.3304065130569906,36.823594217385946,0.1555469352762779,-0.0350529605741475,2.406052940123116,0.3571428571428571,28,0.1331387569583415,5.541926662699241,14.0,4,True,False,,True,4,False
breakout_52w,106,180,0.1,1460,9.415452864116467,0.1242716617220933,-0.1026367256373585,1.7683177189538972,0.5523255813953488,172,0.4060413648167111,25.76723732521445,0.1296466058883255,-0.0402988013745687,2.154809109869041,0.44,25,0.1133674463976175,2.7366965452524106,12.5,4,True,False,,True,4,False
breakout_52w,107,150,0.1,1460,9.686369726975094,0.1259835748568025,-0.1023762594601702,1.7813091624919415,0.5549132947976878,173,0.415123477499713,25.76723732521445,0.1296466058883255,-0.0402988013745687,2.154809109869041,0.44,25,0.1133674463976175,2.660154222015348,12.5,4,True,False,,True,4,False
breakout_52w,108,180,0.9,1430,8.589927634018597,0.1316373139842589,-0.1175666355319361,1.7568796472729726,0.5649717514124294,177,0.4216382130860352,40.86603963317398,0.1558933389535967,-0.0332893571712875,2.5064620825663577,0.391304347826087,23,0.1382665603206876,4.757437009286627,11.5,4,True,False,,True,4,False
breakout_52w,109,180,0.1,1490,9.415452864116467,0.1242716617220933,-0.1026367256373585,1.7683177189538972,0.5523255813953488,172,0.4060413648167111,25.76723732521445,0.1296466058883255,-0.0402988013745687,2.154809109869041,0.44,25,0.1133674463976175,2.7366965452524106,12.5,4,True,False,,True,4,False
breakout_52w,110,210,0.9,1480,13.651093947814516,0.1448614156071293,-0.0864132283766141,2.041196778673772,0.5555555555555556,144,0.4809305396888605,4.070502217100326,0.0431568283408564,-0.0402988013745687,1.2627633586406233,0.3809523809523809,21,0.0231689127063874,0.2981813935689744,10.5,3,True,False,,True,3,False
breakout_52w,111,120,0.3,1480,17.434130397928225,0.1491124200472263,-0.070902202203929,2.010274540898437,0.5739644970414202,169,0.5001485478731966,26.26849989572093,0.1313645417884072,-0.0402988013745687,2.172100359674094,0.4583333333333333,24,0.1150242530062177,1.5067284284418645,12.0,4,True,False,,True,4,False
breakout_52w,112,90,0.4,1490,17.82034134715868,0.1508894959436435,-0.0707557301420109,2.027279064488393,0.5878787878787879,165,0.5085013721435059,6.665352391133272,0.0643764958831269,-0.0402988013745687,1.4127836405716347,0.4347826086956521,23,0.0365279197398062,0.3740305677251245,11.5,3,True,False,,True,3,False
breakout_52w,113,90,1.0,1470,14.273396074266458,0.1493547878715588,-0.0864223186501645,2.082412820061459,0.5694444444444444,144,0.4992765954430485,4.070502217100326,0.0431568283408564,-0.0402988013745687,1.2627633586406233,0.3809523809523809,21,0.0231689127063874,0.2851810596385708,10.5,3,True,False,,True,3,False
breakout_52w,114,150,0.5,1440,7.503326992434225,0.1299195748372189,-0.1192726494172523,1.685263003362004,0.5714285714285714,175,0.3800648548696681,39.22710677083607,0.1583051659873219,-0.0339749510412827,2.447833895634305,0.3846153846153846,26,0.1362447267314548,5.22796178420448,13.0,4,True,False,,True,4,False
breakout_52w,115,60,0.7000000000000001,1440,12.38614320087313,0.1425447502138007,-0.0953334151771599,1.921431469501096,0.5697674418604651,172,0.4813339315759462,28.87007808103419,0.149400066922714,-0.0452441029047113,2.406483456055734,0.4,25,0.1342860237171068,2.3308367756477306,12.5,4,True,False,,True,4,False
breakout_52w,116,60,0.8,1460,14.533199430696731,0.142802928459937,-0.0853276789084603,2.05804195561622,0.5796178343949044,157,0.5014888337897525,2.6063580130295465,0.0341537379248577,-0.0506792423826612,1.195227305537604,0.4090909090909091,22,0.0188841458250776,0.1793382128593411,11.0,3,False,False,,False,3,False
breakout_52w,117,180,0.4,1450,12.878797089646287,0.1450006800297206,-0.0989442723077008,1.909347275209066,0.56,175,0.5129978887521294,29.088206313707342,0.133271842828517,-0.0357320694540838,2.2450360682245254,0.3333333333333333,24,0.1134492188128675,2.258612051360943,12.0,3,True,False,,True,3,False
breakout_52w,118,120,0.1,1460,10.365389220186698,0.1325479791713251,-0.1023762594601702,1.8318481667008293,0.5574712643678161,174,0.439803967599867,25.76723732521445,0.1296466058883255,-0.0402988013745687,2.154809109869041,0.44,25,0.1133674463976175,2.4858919214565045,12.5,4,True,False,,True,4,False
breakout_52w,119,120,0.4,1450,14.455775291190267,0.1542588146415935,-0.0990633250453378,1.9928908196046735,0.5649717514124294,177,0.5650086114189867,29.088206313707342,0.133271842828517,-0.0357320694540838,2.2450360682245254,0.3333333333333333,24,0.1134492188128675,2.012220425938308,12.0,3,True,False,,True,3,False
breakout_52w,120,150,0.8,1470,14.474934420049792,0.1483141731910127,-0.0850557356850931,2.0855610121138106,0.5866666666666667,150,0.4984767359389377,5.413905342224178,0.0540210465886139,-0.0402988013745687,1.3436514453701331,0.4285714285714285,21,0.03020681046325,0.3740193347422125,10.5,3,True,False,,True,3,False
breakout_52w,121,180,1.0,1430,8.660668767527971,0.1317189281499633,-0.1167793049336034,1.75448652394209,0.5632183908045977,174,0.4221720986317583,39.94583965041121,0.1550312509162843,-0.0338306367863451,2.490727853732831,0.391304347826087,23,0.1376102358926034,4.612327375939239,11.5,4,True,False,,True,4,False
breakout_52w,122,210,0.8,1470,14.579478543655611,0.149148821880912,-0.084950752971736,2.092527683405914,0.581081081081081,148,0.5009663369621029,5.413905342224178,0.0540210465886139,-0.0402988013745687,1.3436514453701331,0.4285714285714285,21,0.03020681046325,0.3713373784949315,10.5,3,True,False,,True,3,False
breakout_52w,123,210,0.1,1450,10.583611026346206,0.1351676495837845,-0.1091184597695687,1.8193881985415148,0.5388888888888889,180,0.4724256223631737,24.51587881832798,0.1197233352049293,-0.0357320694540838,2.011996503745507,0.3076923076923077,26,0.0995168372675767,2.3164002113550493,13.0,3,True,False,,True,3,False
breakout_52w,124,120,0.1,1440,7.333441493242079,0.1173873534378046,-0.1196852189074522,1.6344050659870315,0.544973544973545,189,0.3737238926549584,36.823594217385946,0.1555469352762779,-0.0350529605741475,2.406052940123116,0.3571428571428571,28,0.1331387569583415,5.02132515154306,14.0,4,True,False,,True,4,False
breakout_52w,125,210,0.8,1450,15.337284263938136,0.1581309606859829,-0.0945709777965883,2.104604555849728,0.569620253164557,158,0.5709726281765173,27.702579757733364,0.1301483631069434,-0.0363635650995162,2.185245583785736,0.3478260869565217,23,0.1107955148815884,1.8062245754203816,11.5,3,True,False,,True,3,False
breakout_52w,126,120,0.4,1460,17.734656943371693,0.150405314033744,-0.0707557301420109,2.025461281759498,0.5853658536585366,164,0.50646141175624,6.665352391133272,0.0643764958831269,-0.0402988013745687,1.4127836405716347,0.4347826086956521,23,0.0365279197398062,0.3758376839437223,11.5,3,True,False,,True,3,False
breakout_52w,127,210,0.5,1460,13.073490470914978,0.1370368625060518,-0.0825018288800674,1.9073299266431611,0.5668789808917197,157,0.4459226971052825,4.808330716845767,0.048994919309019,-0.0402988013745687,1.3000066663800884,0.4090909090909091,22,0.0270678747259376,0.3677924214304525,11.0,3,True,False,,True,3,False
breakout_52w,128,210,1.0,1470,13.921881816830346,0.146523379863533,-0.0862035131007238,2.053061845516236,0.5602836879432624,141,0.4879269614934274,4.070502217100326,0.0431568283408564,-0.0402988013745687,1.2627633586406233,0.3809523809523809,21,0.0231689127063874,0.2923816098036001,10.5,3,True,False,,True,3,False
breakout_52w,129,180,0.7000000000000001,1470,13.326633403514732,0.1421727784061954,-0.0851706954060986,2.003663754794786,0.5789473684210527,152,0.4655817039708672,5.413905342224178,0.0540210465886139,-0.0402988013745687,1.3436514453701331,0.4285714285714285,21,0.03020681046325,0.406247037664916,10.5,3,True,False,,True,3,False
breakout_52w,130,240,0.0,1440,5.900027988726428,0.1006806380020974,-0.1202033802200246,1.5310390276925243,0.5355191256830601,183,0.3101488709324431,37.50192911277201,0.156265454068164,-0.0346018887058687,2.4177921143801355,0.3571428571428571,28,0.1336499160055615,6.356229018646932,14.0,4,True,False,,True,4,False
breakout_52w,131,210,0.6000000000000001,1470,12.812310472776405,0.1374564340260193,-0.0850479107631901,1.9207502040790227,0.5686274509803921,153,0.4497996183243984,4.808330716845767,0.048994919309019,-0.0402988013745687,1.3000066663800884,0.4090909090909091,22,0.0270678747259376,0.3752899000584248,11.0,3,True,False,,True,3,False
breakout_52w,132,60,0.0,1480,7.596237639419048,0.1159123007048808,-0.1207871310123958,1.698111838563859,0.5439560439560439,182,0.3883303559634155,22.494379845197948,0.1330913864134137,-0.0506792423826612,2.138177825232488,0.4444444444444444,27,0.1215644675204601,2.96125278236007,13.5,4,True,False,,True,4,False
breakout_52w,133,240,0.2,1470,9.141993499738536,0.1216223993143662,-0.1022549086344384,1.764782562705457,0.5515151515151515,165,0.3946236800092526,25.76723732521445,0.1296466058883255,-0.0402988013745687,2.154809109869041,0.44,25,0.1133674463976175,2.818557826140589,12.5,4,True,False,,True,4,False
breakout_52w,134,90,0.7000000000000001,1490,14.553800207710747,0.149702579388074,-0.0849865946522506,2.0708853820035915,0.5870967741935483,155,0.5004053726320277,5.413905342224178,0.0540210465886139,-0.0402988013745687,1.3436514453701331,0.4285714285714285,21,0.03020681046325,0.3719925562366753,10.5,3,True,False,,True,3,False
breakout_52w,135,180,0.0,1440,6.429527710323206,0.1065420256194712,-0.1195484359879961,1.5621348755986293,0.5396825396825397,189,0.3329148774792108,37.50192911277201,0.156265454068164,-0.0346018887058687,2.4177921143801355,0.3571428571428571,28,0.1336499160055615,5.8327657648258,14.0,4,True,False,,True,4,False
breakout_52w,136,60,0.2,1430,5.697044565616535,0.1073960203140691,-0.1421132168779942,1.542342593422296,0.5213270142180095,211,0.3483930660311749,30.611286244980025,0.1559420330871065,-0.0455106238510526,2.257508424714389,0.4,30,0.1406330457712221,5.373187078389524,15.0,5,True,True,,True,5,True
breakout_52w,137,240,0.5,1450,10.402625952748204,0.138704347925242,-0.1124493328241388,1.8824482689923825,0.5521472392638037,163,0.4775482043838466,32.131738103823416,0.1433416100299565,-0.0360027092616125,2.357797921847101,0.375,24,0.122890245687709,3.088810291725882,12.0,4,True,False,,True,4,False
breakout_52w,138,150,0.2,1430,6.797958619084062,0.114078019859216,-0.1244313697148901,1.5804582711819488,0.5245098039215687,204,0.3619401163993967,38.00888795206279,0.1537356843127973,-0.034006519149845,2.302098238954866,0.3571428571428571,28,0.1332710355054773,5.591220847587919,14.0,4,True,False,,True,4,False
breakout_52w,139,120,0.5,1430,8.119706990341426,0.1351458716531763,-0.1143049436510768,1.668327417997014,0.5412371134020618,194,0.3921909777136423,39.40892501603747,0.1544416520928204,-0.0329285013333839,2.3104193243446147,0.3846153846153846,26,0.1336528371668426,4.853491026574639,13.0,4,True,False,,True,4,False
breakout_52w,140,120,0.3,1460,17.434130397928225,0.1491124200472263,-0.070902202203929,2.010274540898437,0.5739644970414202,169,0.5001485478731966,26.26849989572093,0.1313645417884072,-0.0402988013745687,2.172100359674094,0.4583333333333333,24,0.1150242530062177,1.5067284284418645,12.0,4,True,False,,True,4,False
breakout_52w,141,210,0.1,1480,9.88098897395825,0.1279754937091777,-0.1023783400885211,1.7937529723080243,0.5529411764705883,170,0.422247771963457,25.76723732521445,0.1296466058883255,-0.0402988013745687,2.154809109869041,0.44,25,0.1133674463976175,2.6077589392241056,12.5,4,True,False,,True,4,False
breakout_52w,142,240,0.8,1490,13.263959578977468,0.14109685390828,-0.0854488722567994,2.0347457656525334,0.5763888888888888,144,0.4650113914933211,5.413905342224178,0.0540210465886139,-0.0402988013745687,1.3436514453701331,0.4285714285714285,21,0.03020681046325,0.4081666043980467,10.5,3,True,False,,True,3,False
breakout_52w,143,180,0.2,1460,9.589696462926812,0.1254506415578851,-0.1026367256373585,1.7842498767916646,0.5555555555555556,171,0.4124714848932218,25.76723732521445,0.1296466058883255,-0.0402988013745687,2.154809109869041,0.44,25,0.1133674463976175,2.686971107461955,12.5,4,True,False,,True,4,False
breakout_52w,144,240,0.2,1450,11.427174261971343,0.1340840329575728,-0.0988683863071072,1.8302814955239823,0.5402298850574713,174,0.4637635662459958,24.4492569479482,0.119490797663864,-0.0357320694540838,2.007725558480457,0.3076923076923077,26,0.0993063331967016,2.139571550012432,13.0,3,True,False,,True,3,False
breakout_52w,145,150,0.0,1450,10.73389603725183,0.1343372043602926,-0.1090926064298823,1.8097646544600297,0.5405405405405406,185,0.477966954113791,24.99425496278323,0.1204200102465434,-0.0352810058694013,2.021749886788213,0.3076923076923077,26,0.100030474104598,2.3285352192755577,13.0,3,True,False,,True,3,False
breakout_52w,146,210,0.5,1490,13.073490470914978,0.1370368625060518,-0.0825018288800674,1.9073299266431611,0.5668789808917197,157,0.4459226971052825,4.808330716845767,0.048994919309019,-0.0402988013745687,1.3000066663800884,0.4090909090909091,22,0.0270678747259376,0.3677924214304525,11.0,3,True,False,,True,3,False
breakout_52w,147,240,1.0,1460,12.739197783523965,0.1385884468654209,-0.0860690503913559,2.0010703586846623,0.5547445255474452,137,0.4521719882901984,4.070502217100326,0.0431568283408564,-0.0402988013745687,1.2627633586406233,0.3809523809523809,21,0.0231689127063874,0.3195257885362957,10.5,3,True,False,,True,3,False
breakout_52w,148,120,0.2,1440,7.927107360902531,0.1202181432087889,-0.1143199842831671,1.6577465669637177,0.5478723404255319,188,0.3842007751874938,36.823594217385946,0.1555469352762779,-0.0350529605741475,2.406052940123116,0.3571428571428571,28,0.1331387569583415,4.645275072090539,14.0,4,True,False,,True,4,False
breakout_52w,149,150,0.0,1500,9.686369726975094,0.1259835748568025,-0.1023762594601702,1.7813091624919415,0.5549132947976878,173,0.415123477499713,25.76723732521445,0.1296466058883255,-0.0402988013745687,2.154809109869041,0.44,25,0.1133674463976175,2.660154222015348,12.5,4,True,False,,True,4,False
breakout_52w,150,90,0.3,1500,17.68643651317006,0.1509256891473077,-0.070902202203929,2.032651486538511,0.5764705882352941,170,0.5061848511849028,26.26849989572093,0.1313645417884072,-0.0402988013745687,2.172100359674094,0.4583333333333333,24,0.1150242530062177,1.4852341723082718,12.0,4,True,False,,True,4,False
breakout_52w,151,120,0.4,1460,17.734656943371693,0.150405314033744,-0.0707557301420109,2.025461281759498,0.5853658536585366,164,0.50646141175624,6.665352391133272,0.0643764958831269,-0.0402988013745687,1.4127836405716347,0.4347826086956521,23,0.0365279197398062,0.3758376839437223,11.5,3,True,False,,True,3,False
breakout_52w,152,90,0.0,1460,8.246751468473953,0.1263516342523615,-0.1200824997933778,1.768182950612695,0.5568181818181818,176,0.4146350522469175,25.76723732521445,0.1296466058883255,-0.0402988013745687,2.154809109869041,0.44,25,0.1133674463976175,3.1245318139777325,12.5,4,True,False,,True,4,False
breakout_52w,153,150,0.5,1470,12.967005915406917,0.1359245844506179,-0.0824809624250577,1.900910108586249,0.5723270440251572,159,0.4427445474535729,4.808330716845767,0.048994919309019,-0.0402988013745687,1.3000066663800884,0.4090909090909091,22,0.0270678747259376,0.37081271869651,11.0,3,True,False,,True,3,False
breakout_52w,154,240,0.1,1470,8.951890565473537,0.1202667561420278,-0.1022549086344384,1.7473504852374984,0.5481927710843374,166,0.3875445430251139,25.76723732521445,0.1296466058883255,-0.0402988013745687,2.154809109869041,0.44,25,0.1133674463976175,2.8784129047104154,12.5,4,True,False,,True,4,False
breakout_52w,155,120,1.0,1490,14.16905728453875,0.1486730575536181,-0.0864223186501645,2.0766920768458768,0.5664335664335665,143,0.4962230918838521,4.070502217100326,0.0431568283408564,-0.0402988013745687,1.2627633586406233,0.3809523809523809,21,0.0231689127063874,0.2872810897265586,10.5,3,True,False,,True,3,False
breakout_52w,156,210,0.8,1480,14.579478543655611,0.149148821880912,-0.084950752971736,2.092527683405914,0.581081081081081,148,0.5009663369621029,5.413905342224178,0.0540210465886139,-0.0402988013745687,1.3436514453701331,0.4285714285714285,21,0.03020681046325,0.3713373784949315,10.5,3,True,False,,True,3,False
breakout_52w,157,60,0.1,1470,7.596237639419048,0.1159123007048808,-0.1207871310123958,1.698111838563859,0.5439560439560439,182,0.3883303559634155,22.494379845197948,0.1330913864134137,-0.0506792423826612,2.138177825232488,0.4444444444444444,27,0.1215644675204601,2.96125278236007,13.5,4,True,False,,True,4,False
breakout_52w,158,90,0.9,1470,14.057229573550472,0.1477333114223544,-0.0863727176177273,2.069351079808196,0.564625850340136,147,0.4927067204948983,4.070502217100326,0.0431568283408564,-0.0402988013745687,1.2627633586406233,0.3809523809523809,21,0.0231689127063874,0.2895664608593447,10.5,3,True,False,,True,3,False
breakout_52w,159,60,0.1,1490,7.596237639419048,0.1159123007048808,-0.1207871310123958,1.698111838563859,0.5439560439560439,182,0.3883303559634155,22.494379845197948,0.1330913864134137,-0.0506792423826612,2.138177825232488,0.4444444444444444,27,0.1215644675204601,2.96125278236007,13.5,4,True,False,,True,4,False
breakout_52w,160,120,0.5,1490,13.824898126061196,0.1426608020295575,-0.0824809624250577,1.9561349763046636,0.575,160,0.4673975944945365,4.808330716845767,0.048994919309019,-0.0402988013745687,1.3000066663800884,0.4090909090909091,22,0.0270678747259376,0.3478022530800154,11.0,3,True,False,,True,3,False
breakout_52w,161,180,0.8,1440,12.57151667030979,0.1452444317804069,-0.0936268607208398,1.9579409977958837,0.59375,160,0.4800388095195784,38.33110686296157,0.1542482770696543,-0.0343357985955901,2.5325692458713385,0.375,24,0.1350210358229688,3.0490439513545984,12.0,4,True,False,,True,4,False
breakout_52w,162,150,0.9,1460,13.243030554891348,0.1419950147789295,-0.0863727176177273,2.01993783888384,0.5586206896551724,145,0.4686221936538759,4.070502217100326,0.0431568283408564,-0.0402988013745687,1.2627633586406233,0.3809523809523809,21,0.0231689127063874,0.3073693895236747,10.5,3,True,False,,True,3,False
breakout_52w,163,120,0.0,1490,10.365389220186698,0.1325479791713251,-0.1023762594601702,1.8318481667008293,0.5574712643678161,174,0.439803967599867,25.76723732521445,0.1296466058883255,-0.0402988013745687,2.154809109869041,0.44,25,0.1133674463976175,2.4858919214565045,12.5,4,True,False,,True,4,False
breakout_52w,164,60,0.8,1460,14.533199430696731,0.142802928459937,-0.0853276789084603,2.05804195561622,0.5796178343949044,157,0.5014888337897525,2.6063580130295465,0.0341537379248577,-0.0506792423826612,1.195227305537604,0.4090909090909091,22,0.0188841458250776,0.1793382128593411,11.0,3,False,False,,False,3,False
breakout_52w,165,120,0.6000000000000001,1440,8.653307744635807,0.138391096710163,-0.1270473958087955,1.8370539460179656,0.5857988165680473,169,0.453194311618494,38.59976626966903,0.1565216193853561,-0.0339749510412827,2.4092391254765104,0.3846153846153846,26,0.1346731265875238,4.460694962986501,13.0,4,True,False,,True,4,False
breakout_52w,166,210,0.5,1480,13.073490470914978,0.1370368625060518,-0.0825018288800674,1.9073299266431611,0.5668789808917197,157,0.4459226971052825,4.808330716845767,0.048994919309019,-0.0402988013745687,1.3000066663800884,0.4090909090909091,22,0.0270678747259376,0.3677924214304525,11.0,3,True,False,,True,3,False
breakout_52w,167,210,0.1,1470,9.88098897395825,0.1279754937091777,-0.1023783400885211,1.7937529723080243,0.5529411764705883,170,0.422247771963457,25.76723732521445,0.1296466058883255,-0.0402988013745687,2.154809109869041,0.44,25,0.1133674463976175,2.6077589392241056,12.5,4,True,False,,True,4,False
breakout_52w,168,180,0.4,1490,16.187174711112082,0.141910207391261,-0.0708557049932719,1.9507135339326087,0.5802469135802469,162,0.4696979676158312,6.665352391133272,0.0643764958831269,-0.0402988013745687,1.4127836405716347,0.4347826086956521,23,0.0365279197398062,0.4117674955690493,11.5,3,True,False,,True,3,False
