strategy,trial_id,p_fast_period,p_slow_period,p_signal_period,p_entry_hhmm_min,train_calmar,train_sharpe,train_mdd,train_profit_factor,train_win_rate,train_total_trades,train_total_return,test_calmar,test_sharpe,test_mdd,test_profit_factor,test_win_rate,test_total_trades,test_total_return,overfit_ratio,monthly_trades,gates_passed,gate_calmar_ok,pass_stage1,error,pass_stage1_v1,gates_passed_v2,pass_stage1_v2
macd_cross,38,10,30,8,1430,2.264098162714731,0.062549307864827,-0.1139332220583781,1.276767610802624,0.4596273291925465,161,0.1226082333031981,2.9752219189879896,0.0512124281259268,-0.0817272367835418,1.2335573691065618,0.4285714285714285,56,0.0333653618247622,1.3140869808491855,28.0,5,False,False,,False,5,False
macd_cross,39,16,30,10,1430,2.4268929863438413,0.0663023393912028,-0.1060864403608272,1.369838119045694,0.4634146341463415,123,0.1223853357872972,6.942879043184317,0.061397668090999,-0.039040595286843,1.443853637325187,0.4864864864864865,37,0.0368293365522816,2.8608097193621598,18.5,5,True,True,,True,5,True
macd_cross,40,8,30,9,1460,0.8014672819645836,0.0334767293511103,-0.1573267303702538,1.139151018234584,0.4382716049382716,162,0.0616751175343641,0.6137903323112754,0.0163726015242394,-0.0771858387087726,1.0585216218444091,0.4444444444444444,54,0.0070043399593957,0.7658332986553511,27.0,5,False,False,,False,5,False
macd_cross,41,8,26,11,1440,0.876893072818907,0.0349440531955518,-0.1377320137081698,1.1364547571044887,0.4423076923076923,156,0.0591463236413278,-0.8438207610220597,-0.0115458981257206,-0.0786017200381585,0.9311993083649428,0.3888888888888889,54,-0.0102952563656882,-0.9622846697938536,27.0,4,False,False,,False,4,False
macd_cross,42,8,34,7,1450,3.195136175359574,0.0759643671805125,-0.1092573057097066,1.3409952423842484,0.4585635359116022,181,0.1628851283994301,-0.1640576519840023,0.0024046113929908,-0.0893451973098664,0.992870362671082,0.4262295081967213,61,-0.0022241795421642,-0.0513460594415947,30.5,4,False,False,,False,4,False
macd_cross,43,10,40,10,1450,8.206796913297424,0.0984860097627003,-0.0582555363147219,1.5888591519789712,0.4402985074626865,134,0.2176544389417332,5.523062339663008,0.0738587498374836,-0.0630440592685663,1.4678305034147283,0.4888888888888889,45,0.0460825241428941,0.6729863548486283,22.5,5,True,True,,True,5,True
macd_cross,44,12,36,11,1490,0.6247440533418553,0.0251532344481876,-0.1075841169788837,1.107100004638765,0.4274193548387097,124,0.0333264974986708,2.5261202925316573,0.0416824120153523,-0.0672135904216387,1.219094540619847,0.5121951219512195,41,0.0239298832118823,4.043448319386216,20.5,5,False,False,,False,5,False
macd_cross,45,10,36,12,1460,2.168712543139695,0.052769717567539,-0.0901964958321671,1.2722153609289542,0.4251968503937008,127,0.0942151263999242,1.098824418630816,0.0211723077508049,-0.0641953190003139,1.0887384129813718,0.4761904761904761,42,0.0103314952541397,0.5066713069497087,21.0,5,False,False,,False,5,False
macd_cross,46,12,32,12,1480,1.0440933535465282,0.0343115655280111,-0.1140141327350161,1.174771123700632,0.408,125,0.0583197736780722,1.1394562249657716,0.0238869683709393,-0.0731851381411049,1.1131648077970056,0.4871794871794871,39,0.0121512286417102,1.0913355794243105,19.5,5,False,False,,False,5,False
macd_cross,47,14,36,10,1440,2.1301136214372693,0.0665838088811636,-0.1080837957427048,1.326114426244037,0.4568965517241379,116,0.1100700398143732,2.8271011563189803,0.0423678009955974,-0.0594504264934091,1.2457693332999138,0.5263157894736842,38,0.0237030802664082,1.3272067404608336,19.0,5,False,False,,False,5,False
