strategy,trial_id,p_bb_period,p_bb_num_std,p_entry_window_end_bar,p_take_profit_pct,p_stop_loss_pct,train_calmar,train_sharpe,train_mdd,train_profit_factor,train_win_rate,train_total_trades,train_total_return,test_calmar,test_sharpe,test_mdd,test_profit_factor,test_win_rate,test_total_trades,test_total_return,overfit_ratio,monthly_trades,gates_passed,gate_calmar_ok,pass_stage1,error,pass_stage1_v1,gates_passed_v2,pass_stage1_v2
bb_lower_bounce,0,35,1.5,60,3.75,-2.0,-1.2955196232801425,-0.3245928527658707,-0.4342576915678175,0.8002987734983172,0.3855646970830217,2674,-0.3407963115152558,-2.5128336984551853,-0.8231796846913672,-0.3785194344633807,0.4666614138093248,0.2922077922077922,924,-0.3657207063515096,,462.0,2,False,False,,False,2,False
bb_lower_bounce,1,15,1.75,120,3.75,-2.75,-0.0299963820772207,0.0005529249257724,-0.2170773651506293,1.0064203747421154,0.4744864148442677,3018,-0.0032869241768537,-2.685455092050964,-0.6403083086333441,-0.3417059014575411,0.6436629893875438,0.3632958801498127,1335,-0.3137217968865982,,667.5,3,False,False,,False,3,False
bb_lower_bounce,2,35,2.75,300,1.25,-1.5,-1.100968143735937,-1.839937570613449,-0.8986061480364349,0.5117814854205572,0.4806835066864784,10768,-0.8985810501106111,-1.3342459327942071,-2.273131304061759,-0.7494074698520126,0.362014337722829,0.4273816778387162,4923,-0.7483931518088689,,2461.5,3,False,False,,False,3,False
bb_lower_bounce,3,10,1.5,90,1.75,-2.25,-1.3353076986721462,-0.7554589313700965,-0.6468365691964387,0.6936600828649822,0.5444321533923304,5424,-0.6337548580044055,-1.8095147689309248,-1.366702151952101,-0.5496519052225656,0.4364169683040719,0.4454191033138401,2052,-0.5449909150588087,,1026.0,3,False,False,,False,3,False
bb_lower_bounce,4,30,2.5,60,3.0,-2.25,-1.3469148654630696,-0.3185643556835107,-0.4177756431643415,0.8110285322408534,0.4521620701395982,2937,-0.3408865953985911,-2.3607582094813018,-0.966701854813659,-0.4097122610415974,0.4226350263888713,0.3410404624277456,1038,-0.4027720727881476,,519.0,2,False,False,,False,2,False
bb_lower_bounce,5,35,2.75,300,2.5,-2.25,-1.412489411116281,-0.4389577766343216,-0.4653647733513597,0.8094375324940201,0.4765412950756107,5158,-0.4170961794509089,-1.9112904293996689,-0.982572629797752,-0.5180213803953344,0.54989748452947,0.3948781495249897,2421,-0.5013162545205448,,1210.5,3,False,False,,False,3,False
bb_lower_bounce,6,25,2.5,180,4.0,-3.0,0.5224095323314397,0.041707164938502,-0.1921777814129264,1.03460565471389,0.484240687679083,2792,0.0493956993669364,-2.47185944568339,-0.4983080137834795,-0.3655447836554432,0.6691775845426431,0.3613251155624037,1298,-0.2972157389852992,-4.731650731279408,649.0,3,False,False,,False,3,False
bb_lower_bounce,7,40,3.0,120,3.75,-1.5,-1.3604060717772644,-0.4169607323814277,-0.4941922841536088,0.7822948878979353,0.309217046580773,4036,-0.4300798009457741,-2.352626400840161,-0.9504594572559888,-0.4117937873818074,0.533201819166842,0.2399309551208285,1738,-0.4071640865246827,,869.0,2,False,False,,False,2,False
bb_lower_bounce,8,20,2.0,120,1.75,-1.75,-1.2941920843223118,-0.9092462816625,-0.7032158414716213,0.6624457294197512,0.4837282780410742,6330,-0.7030133535324123,-1.6507755744491894,-1.5558581739937924,-0.6044850431057526,0.4052981821495691,0.3880712625871417,2582,-0.6044850431057527,,1291.0,3,False,False,,False,3,False
bb_lower_bounce,9,10,1.5,240,1.25,-1.75,-1.1168655419861502,-1.7697121648902447,-0.882512652836452,0.5272105263830678,0.5230754500191498,10444,-0.8822006767678455,-1.2929728211831484,-2.4449954011055635,-0.7733699371518074,0.3511513499548533,0.4553320354747999,4623,-0.772963491706559,,2311.5,3,False,False,,False,3,False
bb_lower_bounce,10,40,2.0,330,2.0,-3.0,-1.4315892712684637,-0.3012436112926615,-0.36571502068034,0.8517100102724395,0.6003362050851019,4759,-0.3117768818303245,-2.197343447954148,-0.7516111766087872,-0.4407547500463195,0.6112949512221595,0.51497277676951,2204,-0.4062871306460475,,1102.0,3,False,False,,False,3,False
